,bitcoin,ethereum,cardano,monero,litecoin,dogecoin,chainlink,ethereum-classic,tether,ripple,neo,eos,tron,compound,c_r_e_a_m_-finance,definer,dydx,nexo,celsius
2019-02-15,3638.9308121770678,121.41592127780372,0.04134202474142934,47.815433293633006,43.5221202214633,0.0019181491048272058,0.4403645582538608,4.1022724731563525,1.001183376763112,0.3051944243117267,7.940894963405745,2.7992560524118,0.025048908982990673,1.0532685192653788,1.0473494634903657,1.0195154332389142,1.0481827123065766,1.0683701617545092,1.0504495960342688
2019-02-16,3629.9232534253365,121.73573182669703,0.04130023040292958,47.685072765121745,43.430060697484755,0.0019088073915655027,0.4407006729454826,4.095151328221223,1.00072996789402,0.3037545781405991,8.017100872264614,2.8104164258368045,0.024605949645375793,1.053532311571003,1.0475765581990852,1.019587692485354,1.0482984843602416,1.0687019310267496,1.0506923531907502
2019-02-17,3623.5208803946393,122.22845371045942,0.041275730237273545,47.428056984765895,43.25623488970719,0.0019076854212907335,0.4373671591569862,4.094641721616033,1.000598233417136,0.3022687475852678,8.052901807228496,2.8147712865126784,0.024220214387528503,1.0537954025526022,1.0478066784173425,1.019656161320783,1.0484167384601097,1.0690338033258753,1.050935166448007
2019-02-18,3622.004294919782,123.51300154282512,0.04110853714892242,47.2105250647171,42.83211461964279,0.0019182037661509051,0.4389735296835283,4.098399696718331,0.9998813009995909,0.3015853830138635,8.113486127386503,2.8255064914067525,0.023929506842526083,1.0540563977171722,1.0480346001335663,1.0197237560035834,1.0486044055888202,1.0693657786838797,1.0511780358190044
2019-02-19,3658.443675026237,126.99239653693341,0.04163938001434792,47.79452662922751,43.507302451342504,0.0019405347119552472,0.4450346563913265,4.140638271671151,0.9996536585668574,0.30419744138916727,8.206876101728595,2.925061934034241,0.023948480123069972,1.0543168004294574,1.0482681115996073,1.0197841615756733,1.0488064632346565,1.0696978571327669,1.0514209613167098
2019-02-20,3698.592949959228,130.00856014104517,0.0422363910743619,48.20331752103889,43.968741062828826,0.0019658556296445378,0.44903695323652243,4.210274979645089,0.9995585640037932,0.3067438001953309,8.306113092919494,3.0091036612607414,0.024010535018974162,1.054577684718664,1.0485074851946874,1.0198498774340303,1.0490232064032914,1.0700300387045503,1.0516639429540942
2019-02-21,3750.9853261685976,133.83346085805707,0.04313305405834061,48.61741562702378,45.38411354710035,0.0019893947725089347,0.4513301189182803,4.290814701824997,0.9995706991670971,0.3108342826672155,8.429518960031006,3.1551470369706864,0.024154107285100784,1.054837588083989,1.0487445828188688,1.0199189992322224,1.0492378637075999,1.0703623234312534,1.0519069807441312
2019-02-22,3800.292721064098,137.36255360780282,0.04376981214902158,49.02126319969909,46.440879660589744,0.0020083889028644523,0.4533176786842726,4.344110645376235,0.9995953611801315,0.31374281962005474,8.52838994013076,3.305623981977731,0.024349502525108386,1.0550973451794121,1.0489679587214658,1.0199917987026825,1.0494481332932817,1.0706947113449097,1.0521500746997978
2019-02-23,3853.4944541180644,141.1438924421151,0.044540441119467755,49.62936741129263,47.43816293642532,0.0020306092457191924,0.4549618456476113,4.431583220180803,0.9999018344670958,0.3167707974556171,8.618001356052888,3.45912475754215,0.024533139285387636,1.055356061487818,1.049172902614654,1.020066235206421,1.0496684135002103,1.071027202477563,1.0523932248340737
2019-02-24,3923.8867789341493,146.10631919106507,0.04557410106664771,50.43998423029553,48.552419104771545,0.0020516482659755125,0.4577821059958561,4.5359075729985525,0.9999075557943478,0.3212129471820157,8.935207667780285,3.6629594014904745,0.024776109290837456,1.0556134082196098,1.0493654813664106,1.0201416692755247,1.049884091018216,1.071359796861266,1.0526364311599417
2019-02-25,3935.0001240626725,146.1683990595083,0.045638116361650785,50.420809241762285,48.56960968584417,0.002040889032864348,0.449629436959651,4.527657513216565,0.9999475909011045,0.32040061423247346,9.041752859599182,3.7589846829579856,0.02477313480199132,1.0558711816319422,1.0495533217558781,1.0202174570268023,1.0500297453386636,1.0716924945280828,1.0528796936903875
2019-02-26,3926.1663103115243,145.096376176712,0.04537459335266986,49.995554164947116,48.25288417385172,0.0020326626662859563,0.44790140993678185,4.509595602577731,0.9998437228018678,0.3211878310615964,9.101184307614632,3.772026247057011,0.024678676922428276,1.056128132628429,1.0497394755199478,1.020294048305207,1.050159569896511,1.0720252955100862,1.0531230124384
2019-02-27,3911.0519965122344,144.00246241595363,0.04494026479866144,49.56125358541085,47.89532525339324,0.002021477140454028,0.4444427412755176,4.46781405738362,0.9998443669815414,0.32045496750870844,9.119172195817459,3.75599826328085,0.024569146366986698,1.0563843176790246,1.0499222122146321,1.0203717335739104,1.0502695658867884,1.0723581998393596,1.0533663874169708
2019-02-28,3887.7047087054207,141.99980276704267,0.044326216802096585,49.145914992794374,46.97276245067768,0.0020096329068949458,0.4393866493811299,4.4119647815549685,0.9997609789184919,0.31745617454637687,9.08423417082316,3.701118417832568,0.024401213347501526,1.0566384124119506,1.0501068315851738,1.0204600506306325,1.0503847566561706,1.0726912075479964,1.053609818639095
2019-03-01,3870.675282081159,140.59906855570844,0.04403541053436365,48.905894276459044,46.54094523136059,0.0019964541999119823,0.4366434255171909,4.375404985641076,0.9997153470972167,0.3165066655121576,9.119326079625548,3.6599225780000615,0.024254392557225477,1.0568890950464331,1.0502922010106128,1.0205542500969678,1.0505326120094378,1.0730243186680997,1.0538533061177702
2019-03-02,3848.119941673747,138.72950547826503,0.04361774918059863,48.477001914217375,46.222236557082375,0.0019843966420061967,0.4337648911676491,4.310558737044054,0.9990680980958621,0.3155901307829892,9.155339172912278,3.6063681581545395,0.024044843535042076,1.0571359116953498,1.0504952952764173,1.020656276994422,1.0506913627918866,1.0733575332317824,1.054096849865997
2019-03-03,3805.878199358736,135.11976704765075,0.0427715317455847,47.87066584161727,45.812341911945495,0.001970378377656433,0.4287331384064658,4.228978696732602,0.9989165800109311,0.31298865631114314,8.95301101419441,3.49756036373373,0.0236800590740528,1.057378920918692,1.0507011597245355,1.020766066203605,1.0508758678306125,1.073690851271168,1.0543404498967797
2019-03-04,3815.0332460869604,134.58038405402792,0.042775790099725486,48.02359113436392,46.36750595497957,0.0019799939530324544,0.43082042136564086,4.245539126988775,0.9991598207781737,0.3149638731424885,8.884842798954418,3.4932089450922503,0.023492672928563562,1.0576170184789557,1.0509118159383128,1.0208781395603994,1.0510756783140642,1.0740242728183895,1.0545841062231247
2019-03-05,3799.0516679556313,132.83784347774218,0.04229975310300649,47.825049048563514,46.41108335516789,0.0019712478333976336,0.422700746697354,4.223558683487179,0.999487755871612,0.3117092614830878,8.741309482239455,3.4496124604508713,0.02329383729273619,1.05785169931399,1.0511283380686085,1.0209990881889544,1.0512728196836603,1.07435779790559,1.054827818858042
2019-03-06,3805.23050954184,132.91675916881167,0.04229159027901537,47.89922676302899,47.513615384977065,0.0019711745316235373,0.4221293956018423,4.223405010788079,0.9996539538111511,0.3114355561811873,8.698757325951961,3.496147241868526,0.023245659793044226,1.058082351995664,1.0513498629463784,1.0211156389043752,1.0514740750852534,1.0746914265649226,1.0550715878145442
2019-03-07,3811.9637767560384,133.27059265366992,0.04221722061098837,47.918297291237145,48.99255175626987,0.0019731382042681087,0.4222590353661424,4.218509376895283,0.999676317739188,0.3120204104872269,8.675448925690477,3.529484243889659,0.023143238155013835,1.0583095616773692,1.0515719152175642,1.021236459002119,1.051677039272592,1.0750251588285502,1.0553154131056472
2019-03-08,3819.9680111047537,133.4556581564487,0.04219650008043307,48.15694593246689,50.558863546529196,0.00198176097042706,0.4264444063392529,4.237440575205709,0.9996326238793889,0.3119120471484632,8.722788009077867,3.56387484623716,0.02304566277228935,1.058533769151684,1.051802414791537,1.0213481305960799,1.051852381205983,1.075358994728646,1.05555929474437
2019-03-09,3826.5573493152383,133.25379878777775,0.042120210701711215,48.183023778061575,51.76225030433141,0.0019803082478014457,0.4313474358571516,4.229275734006423,1.000012219792149,0.31081631963595185,8.693595937407155,3.5782287110460973,0.02288152168978563,1.0587557068116304,1.0520445189706142,1.0214521893884378,1.0520243760924328,1.0756929342973929,1.0558032327437343
2019-03-10,3843.9795125565506,133.93788074729292,0.04273913288299728,48.410492930407585,53.074204340762684,0.0019847155126035804,0.43878854356848107,4.230661930942848,1.0003105310888787,0.310877029189215,8.730751854795274,3.618085764260262,0.02289590571447963,1.058975923363085,1.0523020631351911,1.0215591153352834,1.0521840371716238,1.076026977566984,1.0560472271167651
2019-03-11,3860.637443272047,134.66365994171372,0.04324086026152256,48.454960254828,54.359308522755605,0.0019849904072899256,0.45034522183399284,4.242547743597352,1.0003793785714004,0.31116974184425844,8.754343799821758,3.645977203842168,0.022965150960539082,1.059195189932668,1.0525696999418899,1.021666943785455,1.0523668722753132,1.0763611245696223,1.0562912778764901
2019-03-12,3881.715553662178,135.629867306197,0.04426476022843568,48.74572527241981,55.654521083721136,0.0019858893286681914,0.45890702095777514,4.257881600196613,1.000130329795048,0.31207002991621074,8.825798082190142,3.6925761033261764,0.022873508331292283,1.059413237332573,1.052828072894716,1.0217713359743663,1.0525857830033005,1.0766953753375208,1.0565353850359402
2019-03-13,3885.146866086344,135.1637498700039,0.04489455515001465,48.91817738697709,56.229419290617024,0.0019883690396457336,0.46727183920216747,4.259349407791101,1.0000593870800174,0.3114649378781095,8.838204946687473,3.6763919496311073,0.02266138421310705,1.059629335971779,1.0530794539723374,1.0218827193806956,1.0528166629849558,1.0770297299029026,1.0567795486081493
2019-03-14,3885.905011841016,134.3554202879056,0.045422057455403904,49.101445833024336,56.21935831967462,0.0019913643223542074,0.474922874266015,4.255035684769412,0.9998483127615241,0.3112674010614151,8.866594777616418,3.6540623611631466,0.022526435170360185,1.0598433108959573,1.053326622315982,1.0219840733442511,1.0530523527898779,1.0773641882980007,1.0570237686061543
2019-03-15,3886.6280775648675,133.6925768082677,0.04613162723861548,49.29802217593284,56.10201296044294,0.00199391977734828,0.47961750632126493,4.246231660713525,0.999946827716607,0.3110189975619169,8.88327398695284,3.627051851596405,0.022446231943153244,1.060055141655474,1.05357707531578,1.022098920115944,1.0532945387715709,1.0776987505550584,1.057268045042995
2019-03-16,3895.711116466072,134.10774418252493,0.0471938911437928,49.857602579838854,56.511272797240245,0.0020045783567789435,0.4830489534949588,4.276356224067255,1.0000396562151432,0.3120310616480036,8.951116067394311,3.640329739927011,0.022529542350126674,1.06026010271582,1.053822494707169,1.0222279221525392,1.0535404267645796,1.0780334167063284,1.0575123779317144
2019-03-17,3905.1552008299436,134.6637504480446,0.04784882403558167,50.35666671562511,57.01928432328732,0.0020108368568494883,0.4835930654105217,4.3108617471981665,0.9999409785532192,0.3127424183339773,9.01516819436811,3.6464753299309076,0.022581736388525224,1.060458338268707,1.054047998146949,1.022365027745711,1.0537916466234458,1.0783681867840738,1.0577567672853585
2019-03-18,3913.359531676456,135.08229733095115,0.04844381779421373,50.79944623937213,57.540642289824355,0.0020185906513835437,0.4803820201297622,4.324941548059101,0.9997007669629168,0.31304110084231507,9.066657423146442,3.650032732057707,0.022577090382102056,1.0606502470275077,1.0542722484608595,1.0225037784875919,1.0540315815525196,1.0787030608205679,1.0580012131169763
2019-03-19,3931.409197964661,135.83521374338963,0.04882718455278816,51.22473751576854,58.17443564213797,0.002034956427613225,0.4823121368586863,4.353855075333404,1.0000402333701885,0.31390730013192686,9.128073112869144,3.6712953900283165,0.022681362534047456,1.0608369489346956,1.0545014701355406,1.0226408801236577,1.0542746416514746,1.0790380388480936,1.0582457154396196
2019-03-20,3950.994357477637,136.5830838890775,0.04950302096998975,51.66320251933321,58.58455882802819,0.002041449023818246,0.4807382346680969,4.398110195813055,0.9999624857833845,0.31482534773531606,9.18116417224798,3.6842882243961763,0.022757392621830335,1.0610196805718881,1.054732464779238,1.0227729396448804,1.0545280274064741,1.0793731208989443,1.0584902742663436
2019-03-21,3976.6736218842584,137.641316564277,0.05051626047432299,52.30870120904451,59.28688512312217,0.0020461964551022464,0.4807611561225322,4.4592564303086295,1.0001885117097855,0.31543323862980444,9.239485258225937,3.702868496880441,0.022841126583392067,1.0611982134731486,1.0549669289209966,1.0229014334809257,1.054782413049495,1.079708307005423,1.058734889610206
2019-03-22,3991.904918064888,138.05699839298785,0.05123441063628947,52.57063459747718,59.68160611583448,0.0020484649880180917,0.47672030475140537,4.528215194432318,1.0000913024303948,0.3154027208485251,9.19004084029351,3.7113339027838044,0.022812857448427353,1.0613729832525527,1.0551906850139732,1.0230190457419255,1.0550243621369064,1.080043597199843,1.058979561484268
2019-03-23,4001.0046197092993,138.00723713683624,0.05237103979358856,52.654400137736275,59.79400194772976,0.0020463837174136646,0.47319968807371593,4.593147202811567,0.999902675242849,0.31483187864711265,9.177642807058353,3.702383794058181,0.022757785974391428,1.0615494018008769,1.0553992882185614,1.0231178275772232,1.0552469672192366,1.0803789915145274,1.0592242899015938
2019-03-24,4001.181180065854,137.4515263512969,0.054121511497358624,52.55482487354351,59.75415350275926,0.002041167559011061,0.47045344297017594,4.648050769300227,0.9999043921399103,0.3138029718663237,9.170880971955267,3.6836914804131196,0.0229122581604988,1.0617269607124047,1.055594127222428,1.0231997840314853,1.0554506057728896,1.0807144899818095,1.05946907487525
2019-03-25,4002.953293741215,137.0953624539972,0.05575444355309015,52.67975873021781,59.656629413696876,0.002038366480754689,0.46710914252390606,4.7065555238277295,1.0000008253825012,0.31276966972206427,9.165637818759368,3.6690192445989314,0.022959585689545377,1.0619081255417298,1.0557655896833738,1.023280913508662,1.0556391217566137,1.0810500926340327,1.0597139164183071
2019-03-26,3994.506208380542,136.546729746611,0.05698370744189531,52.643542134876746,59.61810734122637,0.002032189624530004,0.46639931034742416,4.747688361441112,0.9994519362224352,0.31102366631578166,9.136253112361938,3.6608586081013823,0.022927533864904138,1.0620920923093005,1.0559292062918217,1.023362376913609,1.0558167863623302,1.0813857995035503,1.0599588145438381
2019-03-27,3983.803747496465,135.90492799340043,0.0583441556630643,52.553410957926424,59.49785133603795,0.0020306428952719235,0.4637656435095395,4.755823263119945,0.9996116777559604,0.3088139642587214,9.085149113816867,3.6520012805588355,0.022870274289068373,1.0622795478548948,1.0560841972853192,1.0234450133630064,1.055992026434723,1.0817216106227256,1.0602037692649189
2019-03-28,3982.459216698039,135.9850184883548,0.06030189902395965,52.32057131723458,59.66736633154176,0.002033883814992096,0.4650363144016521,4.777497341614206,0.9993355857078191,0.3077489544369919,9.082324346917646,3.7374335609866565,0.02294210370159323,1.062469128163261,1.056229870669758,1.0235296942291325,1.0561794845934158,1.0820575260239322,1.0604487805946288
2019-03-29,3988.898290966933,136.3787296020301,0.06215077424234977,52.37972064648066,59.93088185248315,0.0020398391968499048,0.4708396862946415,4.768496088898165,0.9994229410972829,0.30722121461278057,9.118821842025865,3.8272173849486424,0.02307466273848306,1.0626600316341066,1.0563699639018809,1.0236210680994817,1.0564004489142458,1.0823935457395537,1.06069384854605
2019-03-30,4005.207486438149,137.38543061314905,0.06417091196278528,52.499045605814025,60.23525764169459,0.0020519689168347834,0.4761650649458436,4.770344083327202,0.9995542874991485,0.3068488282985487,9.221318497771781,3.924420224589236,0.023186049076434737,1.0628516516305828,1.0564998525415594,1.0237239983561288,1.0566384470229246,1.0827296698019835,1.0609389731322676
2019-03-31,4018.7662057266016,138.11279975098543,0.06536042932944539,52.640539981055205,60.16285267824035,0.00206181701069919,0.4811169189477716,4.757525456742966,0.9994824201210645,0.3068074016012271,9.304766217188776,3.99316851917355,0.02304432250040241,1.06304492142828,1.0566325769981606,1.0238348634511394,1.0568996377525706,1.0830658982436252,1.0611841543663698
2019-04-01,4034.4986111679996,138.90264347157196,0.06662702454367117,53.077541236848226,60.26619196669293,0.0020676185057193967,0.4885482060660834,4.757980042330307,0.9994295450575946,0.3070122143109358,9.443140878664906,4.073620872019128,0.023083213749821103,1.0632367000792269,1.0567602379938572,1.0239499454541228,1.0571727744896038,1.0834022310968927,1.061429392261448
2019-04-02,4065.7478441944563,140.0022199319036,0.06858333077961194,54.38670969815811,60.481728399515625,0.0021292477037951596,0.5001300570311585,4.777000516005643,0.9998962385675708,0.30847707804456614,9.606269981497588,4.1532544909613,0.023318088971087097,1.063427259308014,1.0568975807391197,1.0240669133244515,1.0574498622898905,1.0837386683942096,1.0616746868305962
2019-04-03,4197.686513424454,144.29088257661937,0.07189317804957063,56.75641270567759,63.113738622482074,0.002243688445742701,0.5179528401846255,4.890831870913347,1.0002052365826333,0.31571758134079897,9.996152180659452,4.349370666968222,0.023943847537513618,1.0636157188811641,1.0570452233279186,1.024179735114892,1.0577389159740056,1.0840752101680098,1.0619200380869118
2019-04-04,4329.068071438387,147.26177281597168,0.07527364473168834,58.67693409777224,66.44377205351176,0.002400971906962538,0.5286846966431517,4.984641145277103,1.000872191764764,0.3202566266578909,10.425245818318189,4.47710198777026,0.024330706828248488,1.0638035751886261,1.057207178403778,1.0242872408841708,1.0580401963094066,1.084411856450737,1.0621654460434953
2019-04-05,4453.44382181034,150.06180671380716,0.07835902786695956,60.2471982491618,69.89803348218189,0.0026280754708704395,0.5347155555499065,5.0734741345432965,1.0009959532933512,0.3236945963482137,10.938122009481118,4.593116393876087,0.024721790300712667,1.0639914459852007,1.057376916950994,1.0243899895782025,1.0583413080755228,1.0847486072748453,1.0624109107134496
2019-04-06,4583.677102863882,153.20353248143846,0.0809878328248768,62.36565013598977,73.7436040902359,0.0028414787456827956,0.5454225672524352,5.19654091355357,1.0013321199501801,0.3314334164974416,11.450751262569055,4.737880208680688,0.025261850547901993,1.0641798817039667,1.05755678666798,1.024485157333149,1.0586486237073995,1.0850854626727988,1.0626564321098815
2019-04-07,4717.678910657366,156.4943180865298,0.0835672670048166,64.444406595362,78.31458719686295,0.003030747204330723,0.555970182497226,5.366502311068096,1.0009118318300843,0.33750146183128954,11.895909654990776,4.906473931299223,0.02576246476934918,1.0643688775547329,1.0577465848031344,1.0245720770959323,1.0589554541302368,1.0854224226770715,1.0629020102459001
2019-04-08,4871.029788524707,161.1377657912519,0.08643825113938232,66.42641353684502,82.76347539655312,0.0032192120734210535,0.565845115709227,5.769732714326698,1.00147262534634,0.3446271139489626,12.295873135171195,5.08277363693564,0.026511399750686414,1.0645569655446079,1.0579466699194702,1.0246536807766329,1.0592608627479225,1.0857594873201477,1.063147645134618
2019-04-09,5031.111624062764,166.63738984151465,0.08848738974068723,67.93067500895837,86.8313370481414,0.00330120781643417,0.5680051127443004,6.113543248472054,1.002035262656616,0.3510662642774275,12.670728441638675,5.270613071948749,0.027436243494375005,1.0647428380327497,1.05814073371515,1.0247304209502448,1.059549896573369,1.0860966566345216,1.0633933367891506
2019-04-10,5075.389457918877,168.24361548892927,0.08830609715653526,67.95987303837767,88.13618971954853,0.0033031210649913266,0.5611061279326848,6.330765770942837,1.0020671924476585,0.3506108108028183,12.753121372529248,5.342369611552593,0.027885000027665672,1.0649253500929492,1.0583329042707972,1.0248098889238884,1.0598248504365735,1.0864339306526978,1.0636390852226163
2019-04-11,5125.828580654042,170.6568268444922,0.08816069557366668,68.6063144497191,88.63869079091874,0.003280132670825935,0.5545798347357406,6.557204019754258,1.0017861714307457,0.35245558883169803,12.775355165076203,5.434591749039782,0.028454669855524726,1.0651054698201845,1.0585188282190459,1.0248925212665985,1.0600854678405294,1.0867713094071905,1.0638848904481368
2019-04-12,5147.081667601289,171.74609556144233,0.0875756415017995,69.10369143488234,87.8730911990301,0.0031562109492995765,0.547112856455169,6.693987915381361,1.0019413368036605,0.3522895896872827,12.555979394754933,5.4736726658357,0.02856927812378269,1.0652827801200524,1.0587057351626312,1.0249748879608858,1.0603359104325507,1.0871087929305243,1.0641307524788366
2019-04-13,5156.725856963312,171.66515626155686,0.08655051277384707,68.78029176537595,86.5366260085309,0.003051824229066513,0.5357070278188634,6.785711792135032,1.0021675819040292,0.3472348285038992,12.248125665057321,5.4810157985427255,0.028479786613124496,1.065457397883701,1.0589765966549403,1.0250582375074215,1.0605813361503913,1.0874463812552342,1.064376671327843
2019-04-14,5161.1713020275365,171.4717917573202,0.0856269114536061,68.39105800555747,84.48610552106655,0.0029708310459593754,0.5309487822218434,6.834306408952123,1.0031311667676197,0.3432595118720183,11.96459054065315,5.479925382228754,0.02840278208172204,1.0656439650136793,1.0592312885882895,1.0251400053582946,1.0608180200237505,1.0877840744138647,1.0646226470082871
2019-04-15,5157.219389052881,170.54714578601133,0.08479693759699948,67.9623907101989,83.2642210749698,0.0028967734908021195,0.5239282873088641,6.6593590573838615,1.003383040232118,0.33883383420290597,11.736877494435936,5.4961316573933034,0.028145257849697767,1.0658494178340059,1.0594754139170477,1.0252191070999999,1.0610482945667887,1.0881218724389707,1.0648686795333022
2019-04-16,5124.788852043077,167.76436967623746,0.08415883587870285,66.96004853862954,81.75695666950783,0.0028620868335515336,0.5136459639026214,6.510337380394311,1.0029524617399026,0.33335085241223317,11.458467351287947,5.472639362092957,0.027532672434001697,1.0660740029167814,1.0597043540305995,1.0252984734186412,1.0612964374691813,1.0884597753631176,1.0651147689160252
2019-04-17,5130.706439500558,166.50585759633552,0.08415040630810185,67.03766067245351,81.00751594090714,0.002858055628993434,0.5091307983857797,6.41383220560435,1.0030571627652327,0.33015868844350615,11.284343292066668,5.470699047216632,0.027104595034463237,1.0663298124485932,1.0599285233025677,1.0253756571170318,1.0615323673906152,1.08879778321888,1.0653609151695955
2019-04-18,5117.856649103428,164.93470713837633,0.08316425882590028,66.67343660008078,79.68367699750696,0.0028254121771162932,0.50618294096976,6.2940178511830664,1.0033643802960162,0.32732667012999556,11.070769034571267,5.41247051862503,0.02662167275762237,1.0666116885354702,1.0601464658822681,1.0254496056661953,1.0617711949004953,1.0891358960388433,1.0656071183071563
2019-04-19,5150.281484949497,166.1313529932588,0.08293883018949066,67.02252212320589,80.05833079960546,0.0028487417139229504,0.5109441410043797,6.298896908639395,1.0034643238857333,0.32826117335697697,11.072042173505974,5.432871276779189,0.026653136815508616,1.0669148262653583,1.0603573272034124,1.0255353969218084,1.062006572532093,1.089474113855603,1.0658533783418531
2019-04-20,5178.551383800937,167.36796924991762,0.08238832067530609,67.46329587099812,80.54309157193104,0.002851980197829426,0.51375992744338,6.2850916691778576,1.003277210256168,0.32887255027883366,11.03849906513902,5.44669300437103,0.02664441562558049,1.0672449298236601,1.0604837636590905,1.0256221999065132,1.0622365651608843,1.0898124367017643,1.0660996952868347
2019-04-21,5212.080239815116,168.68149601215435,0.0813597312878039,68.07216404315658,81.02554789210645,0.002860296952978275,0.5107326271390785,6.273275363458011,1.0032082187073523,0.32915799622773034,11.01640357702854,5.464040675879902,0.026626593668379488,1.0675927222801085,1.0606373327711647,1.0257085283959615,1.0624924818892088,1.090150864609943,1.066346069155253
2019-04-22,5235.201718029566,169.0200514593914,0.07989235966344284,68.36722598241526,80.1699436209765,0.0028443180384967624,0.5068130679218552,6.200083829209461,1.0036710070922812,0.32839196302814117,10.911985392706915,5.417912444372739,0.026351484503796176,1.0679538810288225,1.060813807181162,1.0257968264799688,1.0627526278331623,1.0904893976127648,1.0665924999602632
2019-04-23,5283.923828339735,170.52162003148285,0.0792525963941337,69.08661170901185,79.92873989752154,0.002848265905696882,0.5067823940894136,6.163980981695116,1.004040076217163,0.32893813240750086,10.927860729250597,5.398978386343387,0.02616439520423608,1.068327391384519,1.0610747661964528,1.0258885081975027,1.0629965068976588,1.0908280357428655,1.0668389877150228
2019-04-24,5333.113449860987,171.1542523624343,0.07796335553119003,69.16527079469718,79.04611576895446,0.002841078216144755,0.5039535636650903,6.113854394691158,1.004282265596644,0.32817872561295797,10.848195114810695,5.347932367504095,0.02579902234902512,1.0686981879885908,1.0613731765941248,1.026003099332573,1.0632456791081883,1.091166779032891,1.067085532432693
2019-04-25,5366.419821719549,171.06030885490026,0.07643681804414455,69.06483931948785,78.21218698824113,0.0028133016868158813,0.5004314621717634,6.023706978386144,1.0047986642868818,0.3234591770572674,10.692939521800842,5.252948275597295,0.025327538841250337,1.0690690382165313,1.061694503929225,1.0261207378367505,1.06352293775308,1.0915056275154975,1.0673321341264381
2019-04-26,5356.180048204435,168.27699639936094,0.07469683606346753,67.9315485462415,76.73285856716255,0.0027439487048456527,0.48979368950461877,5.893347712952577,1.0037609353143135,0.31683601560636865,10.456095142147394,5.125850982556214,0.024777984649828784,1.0694441839519095,1.0620104899075296,1.0262235679791452,1.0638077029827588,1.0918445812233515,1.067578792809425
2019-04-27,5358.393316156609,166.0123448389241,0.07331274473356679,67.09676208760087,75.43593688737262,0.0026952455455072494,0.47930972079328255,5.778220311906372,1.0031758440573841,0.31232092544027,10.230134563160833,5.027858041517054,0.024430894694390005,1.0698168893771254,1.062317547989746,1.0263238339080494,1.0641319304867685,1.0921836401891292,1.0678255084948236
2019-04-28,5351.148833161884,163.88704579198537,0.07245584016957425,66.15422269622529,74.07286684399021,0.002642676805049328,0.4688763775158233,5.674559942810428,1.0018128997805127,0.30791348028518867,10.026901047414784,4.923641664713357,0.024084051505868623,1.0701822803440297,1.0626536159641469,1.0264242094493696,1.064423056082803,1.092522804445517,1.0680722811958072
2019-04-29,5343.525748723774,161.97380291189003,0.07167198102140837,65.18700204490344,72.95790453164885,0.0026076118683555616,0.4614368223006356,5.627241829971895,0.9993282612963635,0.3041837548340842,9.842003796145432,4.848608672913323,0.02386872708050249,1.070537935859975,1.0629964504167384,1.0265243775801305,1.0647147325943394,1.092862074025212,1.068319110925552
2019-04-30,5317.642780007756,159.55049028910565,0.0697479920764024,63.97837845982529,71.59513251986554,0.0025589037278016705,0.4520628320104429,5.572691654459585,0.9978619502988426,0.2996625931232692,9.639578948403756,4.742144967137645,0.023526434958723717,1.070882652785214,1.063278992482394,1.0266273282253435,1.0650139173443058,1.0932014489609205,1.0685659976972375
2019-05-01,5279.7682438579295,158.09787995516075,0.06908583744211763,62.79611262172232,71.4534550691263,0.002524797960914614,0.44968482017189493,5.560672861279455,0.996293251892593,0.29761914071561557,9.542030155178669,4.688732975976369,0.023456720217125422,1.0712191119434935,1.063544781737711,1.0267135643982372,1.0653291973204888,1.09354092928536,1.0688129415240455
2019-05-02,5265.837536255001,157.2149734340343,0.06857067967486986,62.35658210796439,71.44428738437418,0.0025145045200530222,0.4491050374152081,5.5921028198975,0.9946565610937527,0.29760283251082825,9.513397284040648,4.683897636843646,0.023507749615694955,1.0715446699666897,1.0638108314564227,1.026801306716712,1.0656226826156037,1.0938805150312576,1.0690599424191616
2019-05-03,5301.211539362962,158.21879448246963,0.0683876968240044,62.72612985724426,71.6672536542707,0.002529341706327514,0.45099021222579916,5.640207206282095,0.9941018264415972,0.29912788953798586,9.544395950547866,4.707510440289552,0.023562023004781985,1.0718594656177953,1.064092895655269,1.0268987084405876,1.0659209290649247,1.0942202062313506,1.0693070003957743
2019-05-04,5363.446650728437,159.54113934279692,0.06835471170705819,63.1400898440047,72.43720804422692,0.002550977267965808,0.4606691637870201,5.71966337276874,0.9931595782812728,0.3000902667729074,9.601027488669384,4.746175983503173,0.02354978492699356,1.0721674539371744,1.0643825420415531,1.0269975106117717,1.0661973295323943,1.0945600029183864,1.069554115467075
2019-05-05,5441.584580239062,160.1907282807161,0.06784431729645374,63.79772943242825,73.24426857004887,0.0025749088472459204,0.46841336949631013,5.762974753089416,0.9934859230911594,0.300995022422017,9.587431043103996,4.776552134857015,0.023484034331411992,1.0724704225154085,1.0646810031073524,1.0270980853404268,1.0665010673436799,1.094899905125123,1.069801287646258
2019-05-06,5511.8017989858945,161.01572054128556,0.06743970389496581,64.41061987355039,74.13600796048229,0.002596556225639777,0.47669202308289693,5.782109731754853,0.9940312100590908,0.3015362468853124,9.579286658871455,4.79997487995998,0.0234537872607252,1.0727692924631516,1.0650145940489382,1.0271986314518018,1.0668105978519713,1.0952399128843278,1.070048516946521
